"dteday","season","yr","mnth","hr","holiday","weekday","workingday","cnt","weathersit","temp","atemp","hum","windspeed"
"2011-01-12","spring",0,1,1,0,3,1,6,"Misty",0.16,0.1818,0.86,0.1045
"2011-01-12","spring",0,1,2,0,3,1,1,"ClearOrPartlyCloudy",0.14,0.1515,0.86,0.1343
"2011-01-12","spring",0,1,5,0,3,1,5,"ClearOrPartlyCloudy",0.14,0.1515,0.86,0.1642
"2011-01-12","spring",0,1,6,0,3,1,16,"ClearOrPartlyCloudy",0.12,0.1515,0.93,0.1343
"2011-01-12","spring",0,1,7,0,3,1,54,"ClearOrPartlyCloudy",0.14,0.1515,0.69,0.1343
"2011-01-12","spring",0,1,8,0,3,1,128,"ClearOrPartlyCloudy",0.16,0.1667,0.59,0.1642
"2011-01-12","spring",0,1,9,0,3,1,81,"ClearOrPartlyCloudy",0.16,0.1364,0.59,0.3284
"2011-01-12","spring",0,1,10,0,3,1,39,"ClearOrPartlyCloudy",0.18,0.1818,0.55,0.2239
"2011-01-12","spring",0,1,11,0,3,1,35,"ClearOrPartlyCloudy",0.2,0.1818,0.51,0.3881
"2011-01-12","spring",0,1,12,0,3,1,55,"ClearOrPartlyCloudy",0.2,0.1515,0.47,0.5821
"2011-01-12","spring",0,1,13,0,3,1,49,"ClearOrPartlyCloudy",0.22,0.197,0.44,0.3582
"2011-01-12","spring",0,1,14,0,3,1,44,"ClearOrPartlyCloudy",0.2,0.1818,0.47,0.3284
"2011-01-12","spring",0,1,15,0,3,1,49,"ClearOrPartlyCloudy",0.2,0.1667,0.47,0.4179
"2011-01-12","spring",0,1,16,0,3,1,68,"ClearOrPartlyCloudy",0.22,0.197,0.44,0.3284
"2011-01-12","spring",0,1,17,0,3,1,139,"ClearOrPartlyCloudy",0.2,0.1818,0.47,0.3582
"2011-01-12","spring",0,1,18,0,3,1,137,"ClearOrPartlyCloudy",0.2,0.1515,0.47,0.5224
"2011-01-12","spring",0,1,19,0,3,1,83,"ClearOrPartlyCloudy",0.18,0.1515,0.47,0.4179
"2011-01-12","spring",0,1,20,0,3,1,56,"ClearOrPartlyCloudy",0.16,0.1364,0.5,0.3284
"2011-01-12","spring",0,1,21,0,3,1,57,"ClearOrPartlyCloudy",0.16,0.1364,0.55,0.3284
"2011-01-12","spring",0,1,22,0,3,1,33,"ClearOrPartlyCloudy",0.16,0.1212,0.55,0.4478
"2011-01-12","spring",0,1,23,0,3,1,20,"ClearOrPartlyCloudy",0.14,0.1061,0.59,0.4179
"2011-01-13","spring",0,1,0,0,4,1,7,"ClearOrPartlyCloudy",0.14,0.1212,0.59,0.2836
"2011-01-13","spring",0,1,1,0,4,1,2,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.2836
"2011-01-13","spring",0,1,2,0,4,1,2,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.3582
"2011-01-13","spring",0,1,3,0,4,1,3,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.3284
"2011-01-13","spring",0,1,4,0,4,1,4,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.2537
"2011-01-13","spring",0,1,5,0,4,1,3,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.2985
"2011-01-13","spring",0,1,6,0,4,1,28,"ClearOrPartlyCloudy",0.12,0.1515,0.54,0.1343
"2011-01-13","spring",0,1,7,0,4,1,72,"ClearOrPartlyCloudy",0.12,0.1515,0.54,0.1343
"2011-01-13","spring",0,1,8,0,4,1,202,"ClearOrPartlyCloudy",0.14,0.1364,0.5,0.194
"2011-01-13","spring",0,1,9,0,4,1,139,"ClearOrPartlyCloudy",0.14,0.1212,0.5,0.3284
"2011-01-13","spring",0,1,10,0,4,1,38,"Misty",0.16,0.1364,0.5,0.3582
"2011-01-13","spring",0,1,11,0,4,1,37,"Misty",0.2,0.1667,0.44,0.4478
"2011-01-13","spring",0,1,12,0,4,1,52,"ClearOrPartlyCloudy",0.2,0.1667,0.44,0.4179
"2011-01-13","spring",0,1,13,0,4,1,83,"ClearOrPartlyCloudy",0.22,0.197,0.41,0.4478
"2011-01-13","spring",0,1,14,0,4,1,42,"ClearOrPartlyCloudy",0.22,0.197,0.41,0.3881
"2011-01-13","spring",0,1,15,0,4,1,60,"ClearOrPartlyCloudy",0.24,0.2121,0.38,0.2985
"2011-01-13","spring",0,1,16,0,4,1,78,"ClearOrPartlyCloudy",0.24,0.2121,0.38,0.3582
"2011-01-13","spring",0,1,17,0,4,1,162,"ClearOrPartlyCloudy",0.2,0.1818,0.4,0.2836
"2011-01-13","spring",0,1,18,0,4,1,144,"ClearOrPartlyCloudy",0.2,0.1818,0.4,0.3284
"2011-01-13","spring",0,1,19,0,4,1,99,"ClearOrPartlyCloudy",0.16,0.1515,0.47,0.2537
"2011-01-13","spring",0,1,20,0,4,1,64,"ClearOrPartlyCloudy",0.16,0.1515,0.47,0.2239
"2011-01-13","spring",0,1,21,0,4,1,40,"ClearOrPartlyCloudy",0.14,0.1212,0.46,0.2985
"2011-01-13","spring",0,1,22,0,4,1,30,"ClearOrPartlyCloudy",0.14,0.1212,0.46,0.3284
"2011-01-13","spring",0,1,23,0,4,1,15,"ClearOrPartlyCloudy",0.12,0.1364,0.5,0.194
"2011-01-14","spring",0,1,0,0,5,1,14,"ClearOrPartlyCloudy",0.12,0.1364,0.5,0.194
"2011-01-14","spring",0,1,1,0,5,1,5,"ClearOrPartlyCloudy",0.1,0.1212,0.54,0.1642
"2011-01-14","spring",0,1,2,0,5,1,1,"ClearOrPartlyCloudy",0.1,0.1212,0.54,0.1343
"2011-01-14","spring",0,1,3,0,5,1,1,"ClearOrPartlyCloudy",0.1,0.1364,0.54,0.1045
"2011-01-14","spring",0,1,5,0,5,1,8,"ClearOrPartlyCloudy",0.1,0.1364,0.54,0.0896
"2011-01-14","spring",0,1,6,0,5,1,17,"ClearOrPartlyCloudy",0.1,0.1818,0.54,0
"2011-01-14","spring",0,1,7,0,5,1,70,"ClearOrPartlyCloudy",0.1,0.1212,0.74,0.1642
"2011-01-14","spring",0,1,8,0,5,1,158,"ClearOrPartlyCloudy",0.12,0.1667,0.68,0
"2011-01-14","spring",0,1,9,0,5,1,117,"ClearOrPartlyCloudy",0.14,0.1515,0.69,0.1343
"2011-01-14","spring",0,1,10,0,5,1,44,"ClearOrPartlyCloudy",0.18,0.1818,0.55,0.194
"2011-01-14","spring",0,1,11,0,5,1,53,"ClearOrPartlyCloudy",0.18,0.1667,0.51,0.2836
"2011-01-14","spring",0,1,12,0,5,1,61,"ClearOrPartlyCloudy",0.2,0.197,0.44,0.2537
"2011-01-14","spring",0,1,13,0,5,1,77,"ClearOrPartlyCloudy",0.22,0.197,0.37,0.3881
"2011-01-14","spring",0,1,14,0,5,1,64,"ClearOrPartlyCloudy",0.22,0.2121,0.41,0.2836
"2011-01-14","spring",0,1,15,0,5,1,68,"ClearOrPartlyCloudy",0.24,0.2424,0.38,0.1642
"2011-01-14","spring",0,1,16,0,5,1,90,"ClearOrPartlyCloudy",0.22,0.2424,0.41,0.1045
"2011-01-14","spring",0,1,17,0,5,1,159,"ClearOrPartlyCloudy",0.22,0.2273,0.41,0.1642
"2011-01-14","spring",0,1,18,0,5,1,139,"ClearOrPartlyCloudy",0.2,0.2576,0.47,0
"2011-01-14","spring",0,1,19,0,5,1,92,"ClearOrPartlyCloudy",0.16,0.197,0.59,0.0896
"2011-01-14","spring",0,1,20,0,5,1,68,"ClearOrPartlyCloudy",0.18,0.2424,0.59,0
"2011-01-14","spring",0,1,21,0,5,1,52,"ClearOrPartlyCloudy",0.16,0.2273,0.69,0
"2011-01-14","spring",0,1,22,0,5,1,36,"Misty",0.16,0.2273,0.69,0
"2011-01-14","spring",0,1,23,0,5,1,27,"Misty",0.18,0.2424,0.55,0
"2011-01-15","spring",0,1,0,0,6,0,28,"ClearOrPartlyCloudy",0.18,0.2424,0.55,0
"2011-01-15","spring",0,1,1,0,6,0,20,"Misty",0.16,0.197,0.59,0.0896
"2011-01-15","spring",0,1,2,0,6,0,12,"Misty",0.16,0.197,0.59,0.0896
"2011-01-15","spring",0,1,3,0,6,0,8,"Misty",0.16,0.2273,0.59,0
"2011-01-15","spring",0,1,4,0,6,0,5,"Misty",0.16,0.2273,0.59,0
"2011-01-15","spring",0,1,5,0,6,0,1,"ClearOrPartlyCloudy",0.16,0.2273,0.59,0
"2011-01-15","spring",0,1,6,0,6,0,3,"ClearOrPartlyCloudy",0.14,0.1667,0.63,0.1045
"2011-01-15","spring",0,1,7,0,6,0,10,"ClearOrPartlyCloudy",0.14,0.2121,0.63,0
"2011-01-15","spring",0,1,8,0,6,0,23,"ClearOrPartlyCloudy",0.14,0.1515,0.63,0.1343
"2011-01-15","spring",0,1,9,0,6,0,33,"ClearOrPartlyCloudy",0.16,0.1818,0.64,0.1343
"2011-01-15","spring",0,1,10,0,6,0,59,"ClearOrPartlyCloudy",0.18,0.197,0.59,0.1642
"2011-01-15","spring",0,1,11,0,6,0,72,"ClearOrPartlyCloudy",0.2,0.197,0.55,0.2239
"2011-01-15","spring",0,1,12,0,6,0,89,"ClearOrPartlyCloudy",0.24,0.2273,0.48,0.2239
"2011-01-15","spring",0,1,13,0,6,0,101,"ClearOrPartlyCloudy",0.28,0.2576,0.38,0.2985
"2011-01-15","spring",0,1,14,0,6,0,118,"ClearOrPartlyCloudy",0.3,0.2879,0.39,0.2836
"2011-01-15","spring",0,1,15,0,6,0,129,"Misty",0.32,0.3182,0.36,0.194
"2011-01-15","spring",0,1,16,0,6,0,128,"Misty",0.34,0.3333,0.34,0.194
"2011-01-15","spring",0,1,17,0,6,0,83,"Misty",0.32,0.303,0.36,0.2836
"2011-01-15","spring",0,1,18,0,6,0,84,"Misty",0.3,0.2879,0.45,0.2537
"2011-01-15","spring",0,1,19,0,6,0,74,"Misty",0.32,0.303,0.39,0.2537
"2011-01-15","spring",0,1,20,0,6,0,41,"Misty",0.32,0.303,0.39,0.2537
"2011-01-15","spring",0,1,21,0,6,0,57,"Misty",0.32,0.303,0.39,0.2239
"2011-01-15","spring",0,1,22,0,6,0,26,"Misty",0.3,0.3182,0.42,0.1045
"2011-01-15","spring",0,1,23,0,6,0,44,"ClearOrPartlyCloudy",0.3,0.2879,0.45,0.2836
"2011-01-16","spring",0,1,0,0,0,0,39,"ClearOrPartlyCloudy",0.26,0.303,0.56,0
"2011-01-16","spring",0,1,1,0,0,0,23,"ClearOrPartlyCloudy",0.26,0.2727,0.56,0.1343
"2011-01-16","spring",0,1,2,0,0,0,16,"ClearOrPartlyCloudy",0.26,0.2879,0.56,0.0896
"2011-01-16","spring",0,1,3,0,0,0,15,"ClearOrPartlyCloudy",0.22,0.2727,0.69,0
"2011-01-16","spring",0,1,4,0,0,0,1,"ClearOrPartlyCloudy",0.26,0.2576,0.56,0.1642
"2011-01-16","spring",0,1,5,0,0,0,2,"Misty",0.26,0.2576,0.56,0.1642
"2011-01-16","spring",0,1,6,0,0,0,1,"Misty",0.26,0.2576,0.56,0.1642
"2011-01-16","spring",0,1,7,0,0,0,3,"Misty",0.24,0.2121,0.56,0.2985
"2011-01-16","spring",0,1,8,0,0,0,18,"ClearOrPartlyCloudy",0.22,0.2121,0.55,0.2836
"2011-01-16","spring",0,1,9,0,0,0,32,"ClearOrPartlyCloudy",0.22,0.2121,0.51,0.2537
"2011-01-16","spring",0,1,10,0,0,0,79,"ClearOrPartlyCloudy",0.22,0.2121,0.51,0.2836
"2011-01-16","spring",0,1,11,0,0,0,93,"ClearOrPartlyCloudy",0.24,0.2273,0.44,0.2537
"2011-01-16","spring",0,1,12,0,0,0,104,"ClearOrPartlyCloudy",0.24,0.2121,0.41,0.2836
"2011-01-16","spring",0,1,13,0,0,0,118,"ClearOrPartlyCloudy",0.26,0.2273,0.35,0.2985
"2011-01-16","spring",0,1,14,0,0,0,91,"ClearOrPartlyCloudy",0.28,0.2727,0.36,0.2537
"2011-01-16","spring",0,1,15,0,0,0,113,"ClearOrPartlyCloudy",0.26,0.2424,0.38,0.2537
"2011-01-16","spring",0,1,16,0,0,0,99,"ClearOrPartlyCloudy",0.24,0.2273,0.38,0.2239
"2011-01-16","spring",0,1,17,0,0,0,105,"ClearOrPartlyCloudy",0.22,0.2121,0.37,0.2537
"2011-01-16","spring",0,1,18,0,0,0,67,"ClearOrPartlyCloudy",0.2,0.2121,0.4,0.1642
"2011-01-16","spring",0,1,19,0,0,0,61,"ClearOrPartlyCloudy",0.18,0.197,0.47,0.1343
"2011-01-16","spring",0,1,20,0,0,0,57,"ClearOrPartlyCloudy",0.18,0.197,0.47,0.1642
"2011-01-16","spring",0,1,21,0,0,0,28,"ClearOrPartlyCloudy",0.18,0.197,0.51,0.1642
"2011-01-16","spring",0,1,22,0,0,0,21,"Misty",0.2,0.2121,0.49,0.1343
"2011-01-16","spring",0,1,23,0,0,0,18,"Misty",0.2,0.2273,0.4,0.1045
"2011-01-17","spring",0,1,0,1,1,0,17,"Misty",0.2,0.197,0.47,0.2239
"2011-01-17","spring",0,1,1,1,1,0,16,"Misty",0.2,0.197,0.44,0.194
"2011-01-17","spring",0,1,2,1,1,0,8,"Misty",0.18,0.1667,0.43,0.2537
"2011-01-17","spring",0,1,3,1,1,0,2,"Misty",0.18,0.1818,0.43,0.194
"2011-01-17","spring",0,1,4,1,1,0,3,"Misty",0.18,0.197,0.43,0.1343
"2011-01-17","spring",0,1,5,1,1,0,1,"Misty",0.18,0.197,0.43,0.1642
"2011-01-17","spring",0,1,6,1,1,0,5,"Misty",0.18,0.1818,0.43,0.194
"2011-01-17","spring",0,1,7,1,1,0,13,"Misty",0.16,0.1818,0.5,0.1343
"2011-01-17","spring",0,1,8,1,1,0,33,"Misty",0.16,0.1515,0.47,0.2239
"2011-01-17","spring",0,1,9,1,1,0,47,"Misty",0.16,0.1515,0.47,0.2239
"2011-01-17","spring",0,1,10,1,1,0,57,"Misty",0.16,0.1515,0.5,0.2537
"2011-01-17","spring",0,1,11,1,1,0,64,"Misty",0.16,0.1515,0.55,0.194
"2011-01-17","spring",0,1,12,1,1,0,80,"Misty",0.18,0.197,0.47,0.1343
"2011-01-17","spring",0,1,13,1,1,0,93,"Misty",0.18,0.197,0.47,0.1343
"2011-01-17","spring",0,1,14,1,1,0,86,"Misty",0.18,0.2121,0.43,0.1045
"2011-01-17","spring",0,1,15,1,1,0,93,"Misty",0.2,0.2121,0.47,0.1642
"2011-01-17","spring",0,1,16,1,1,0,82,"Misty",0.2,0.2121,0.47,0.1642
"2011-01-17","spring",0,1,17,1,1,0,71,"ClearOrPartlyCloudy",0.2,0.197,0.51,0.194
"2011-01-17","spring",0,1,18,1,1,0,92,"Misty",0.18,0.1667,0.55,0.2537
"2011-01-17","spring",0,1,19,1,1,0,60,"LightSnowOrRain",0.18,0.1818,0.59,0.194
"2011-01-17","spring",0,1,20,1,1,0,33,"LightSnowOrRain",0.16,0.1515,0.8,0.194
"2011-01-17","spring",0,1,21,1,1,0,27,"LightSnowOrRain",0.16,0.1515,0.8,0.194
"2011-01-17","spring",0,1,22,1,1,0,13,"LightSnowOrRain",0.14,0.1212,0.93,0.2537
"2011-01-17","spring",0,1,23,1,1,0,4,"LightSnowOrRain",0.16,0.1364,0.86,0.2836
"2011-01-18","spring",0,1,12,0,2,1,3,"Misty",0.2,0.1818,0.86,0.3284
"2011-01-18","spring",0,1,13,0,2,1,22,"Misty",0.2,0.197,0.86,0.2239
"2011-01-18","spring",0,1,14,0,2,1,28,"Misty",0.22,0.2273,0.8,0.1642
"2011-01-18","spring",0,1,15,0,2,1,35,"Misty",0.22,0.2273,0.87,0.1642
"2011-01-18","spring",0,1,16,0,2,1,61,"Misty",0.22,0.2273,0.87,0.194
"2011-01-18","spring",0,1,17,0,2,1,125,"Misty",0.22,0.2273,0.82,0.194
"2011-01-18","spring",0,1,18,0,2,1,133,"Misty",0.22,0.2273,0.8,0.1642
"2011-01-18","spring",0,1,19,0,2,1,99,"Misty",0.22,0.2273,0.8,0.1343
"2011-01-18","spring",0,1,20,0,2,1,83,"Misty",0.22,0.2727,0.87,0
"2011-01-18","spring",0,1,21,0,2,1,41,"Misty",0.22,0.2424,0.93,0.1045
"2011-01-18","spring",0,1,22,0,2,1,33,"Misty",0.22,0.2576,0.93,0.0896
"2011-01-18","spring",0,1,23,0,2,1,20,"Misty",0.22,0.2727,0.93,0
"2011-01-19","spring",0,1,0,0,3,1,3,"Misty",0.22,0.2727,0.93,0
"2011-01-19","spring",0,1,1,0,3,1,7,"LightSnowOrRain",0.22,0.2273,0.93,0.1343
"2011-01-19","spring",0,1,2,0,3,1,3,"LightSnowOrRain",0.22,0.2273,0.93,0.1343
"2011-01-19","spring",0,1,4,0,3,1,2,"LightSnowOrRain",0.22,0.2273,0.93,0.1343
"2011-01-19","spring",0,1,5,0,3,1,7,"Misty",0.22,0.2576,0.93,0.0896
"2011-01-19","spring",0,1,6,0,3,1,32,"Misty",0.22,0.2576,0.93,0.0896
"2011-01-19","spring",0,1,7,0,3,1,90,"Misty",0.24,0.2576,0.92,0.1045
"2011-01-19","spring",0,1,8,0,3,1,197,"Misty",0.24,0.2576,0.93,0.1045
"2011-01-19","spring",0,1,9,0,3,1,109,"Misty",0.24,0.2576,0.93,0.1045
"2011-01-19","spring",0,1,10,0,3,1,47,"Misty",0.26,0.2727,0.93,0.1343
"2011-01-19","spring",0,1,11,0,3,1,52,"Misty",0.28,0.303,0.87,0.0896
"2011-01-19","spring",0,1,12,0,3,1,70,"Misty",0.3,0.3182,0.81,0.0896
"2011-01-19","spring",0,1,13,0,3,1,78,"ClearOrPartlyCloudy",0.4,0.4091,0.62,0.2836
"2011-01-19","spring",0,1,14,0,3,1,75,"ClearOrPartlyCloudy",0.4,0.4091,0.58,0.2537
"2011-01-19","spring",0,1,15,0,3,1,82,"ClearOrPartlyCloudy",0.4,0.4091,0.54,0.2836
"2011-01-19","spring",0,1,16,0,3,1,104,"ClearOrPartlyCloudy",0.38,0.3939,0.58,0.3881
"2011-01-19","spring",0,1,17,0,3,1,197,"ClearOrPartlyCloudy",0.36,0.3333,0.57,0.3284
"2011-01-19","spring",0,1,18,0,3,1,161,"ClearOrPartlyCloudy",0.34,0.3182,0.61,0.2836
"2011-01-19","spring",0,1,19,0,3,1,112,"ClearOrPartlyCloudy",0.32,0.2879,0.57,0.4179
"2011-01-19","spring",0,1,20,0,3,1,76,"ClearOrPartlyCloudy",0.32,0.303,0.49,0.2985
"2011-01-19","spring",0,1,21,0,3,1,59,"ClearOrPartlyCloudy",0.32,0.2879,0.49,0.4179
"2011-01-19","spring",0,1,22,0,3,1,59,"ClearOrPartlyCloudy",0.3,0.303,0.52,0.1642
"2011-01-19","spring",0,1,23,0,3,1,28,"ClearOrPartlyCloudy",0.3,0.2727,0.52,0.4627
"2011-01-20","spring",0,1,0,0,4,1,13,"ClearOrPartlyCloudy",0.26,0.2273,0.56,0.3881
"2011-01-20","spring",0,1,1,0,4,1,5,"ClearOrPartlyCloudy",0.26,0.2727,0.56,0
"2011-01-20","spring",0,1,2,0,4,1,2,"ClearOrPartlyCloudy",0.26,0.2727,0.56,0
"2011-01-20","spring",0,1,3,0,4,1,1,"ClearOrPartlyCloudy",0.26,0.2576,0.56,0.1642
"2011-01-20","spring",0,1,4,0,4,1,1,"ClearOrPartlyCloudy",0.26,0.2576,0.56,0.1642
"2011-01-20","spring",0,1,5,0,4,1,6,"ClearOrPartlyCloudy",0.24,0.2273,0.6,0.2239
"2011-01-20","spring",0,1,6,0,4,1,35,"ClearOrPartlyCloudy",0.22,0.2121,0.6,0.2239
"2011-01-20","spring",0,1,7,0,4,1,101,"ClearOrPartlyCloudy",0.22,0.2121,0.55,0.2239
"2011-01-20","spring",0,1,8,0,4,1,249,"ClearOrPartlyCloudy",0.22,0.2121,0.55,0.2836
"2011-01-20","spring",0,1,9,0,4,1,143,"Misty",0.24,0.2273,0.52,0.2239
"2011-01-20","spring",0,1,10,0,4,1,57,"ClearOrPartlyCloudy",0.26,0.2273,0.48,0.2985
"2011-01-20","spring",0,1,11,0,4,1,68,"Misty",0.28,0.2727,0.45,0.1642
"2011-01-20","spring",0,1,12,0,4,1,84,"Misty",0.3,0.3333,0.42,0
"2011-01-20","spring",0,1,13,0,4,1,98,"Misty",0.28,0.2879,0.45,0.1045
"2011-01-20","spring",0,1,14,0,4,1,81,"Misty",0.3,0.303,0.45,0.1343
"2011-01-20","spring",0,1,15,0,4,1,70,"Misty",0.32,0.3182,0.45,0.194
"2011-01-20","spring",0,1,16,0,4,1,91,"Misty",0.3,0.303,0.49,0.1343
"2011-01-20","spring",0,1,17,0,4,1,215,"Misty",0.3,0.3182,0.49,0.1045
"2011-01-20","spring",0,1,18,0,4,1,185,"Misty",0.26,0.2576,0.56,0.194
"2011-01-20","spring",0,1,19,0,4,1,152,"ClearOrPartlyCloudy",0.26,0.2273,0.56,0.3284
"2011-01-20","spring",0,1,20,0,4,1,126,"Misty",0.26,0.2424,0.6,0.2836
"2011-01-20","spring",0,1,21,0,4,1,57,"Misty",0.24,0.2273,0.6,0.2537
"2011-01-20","spring",0,1,22,0,4,1,56,"Misty",0.24,0.2121,0.65,0.2836
"2011-01-20","spring",0,1,23,0,4,1,31,"Misty",0.24,0.2121,0.65,0.3284
"2011-01-21","spring",0,1,0,0,5,1,21,"Misty",0.24,0.2273,0.7,0.2537
"2011-01-21","spring",0,1,1,0,5,1,6,"Misty",0.24,0.2273,0.7,0.2537
"2011-01-21","spring",0,1,2,0,5,1,2,"LightSnowOrRain",0.24,0.2424,0.75,0.1642
"2011-01-21","spring",0,1,3,0,5,1,1,"LightSnowOrRain",0.22,0.2121,0.8,0.2985
"2011-01-21","spring",0,1,4,0,5,1,1,"Misty",0.22,0.2576,0.87,0.0896
"2011-01-21","spring",0,1,5,0,5,1,5,"ClearOrPartlyCloudy",0.24,0.197,0.6,0.4179
"2011-01-21","spring",0,1,6,0,5,1,27,"ClearOrPartlyCloudy",0.22,0.2121,0.55,0.2537
"2011-01-21","spring",0,1,7,0,5,1,68,"ClearOrPartlyCloudy",0.2,0.1818,0.51,0.2836
"2011-01-21","spring",0,1,8,0,5,1,217,"ClearOrPartlyCloudy",0.2,0.1818,0.47,0.3284
"2011-01-21","spring",0,1,9,0,5,1,166,"ClearOrPartlyCloudy",0.2,0.1818,0.51,0.3582
"2011-01-21","spring",0,1,10,0,5,1,63,"ClearOrPartlyCloudy",0.2,0.1667,0.47,0.4627
"2011-01-21","spring",0,1,11,0,5,1,59,"ClearOrPartlyCloudy",0.22,0.1818,0.41,0.4627
"2011-01-21","spring",0,1,12,0,5,1,78,"ClearOrPartlyCloudy",0.22,0.1818,0.27,0.5821
"2011-01-21","spring",0,1,13,0,5,1,73,"ClearOrPartlyCloudy",0.2,0.1515,0.21,0.5821
"2011-01-21","spring",0,1,14,0,5,1,62,"ClearOrPartlyCloudy",0.2,0.1515,0.25,0.5224
"2011-01-21","spring",0,1,15,0,5,1,65,"ClearOrPartlyCloudy",0.16,0.1212,0.26,0.4478
"2011-01-21","spring",0,1,16,0,5,1,97,"ClearOrPartlyCloudy",0.16,0.1364,0.26,0.3582
"2011-01-21","spring",0,1,17,0,5,1,161,"ClearOrPartlyCloudy",0.14,0.1212,0.28,0.3582
"2011-01-21","spring",0,1,18,0,5,1,120,"ClearOrPartlyCloudy",0.12,0.1212,0.3,0.2537
"2011-01-21","spring",0,1,19,0,5,1,96,"ClearOrPartlyCloudy",0.12,0.1061,0.3,0.3284
"2011-01-21","spring",0,1,20,0,5,1,53,"ClearOrPartlyCloudy",0.1,0.0758,0.33,0.4179
"2011-01-21","spring",0,1,21,0,5,1,41,"ClearOrPartlyCloudy",0.08,0.0758,0.38,0.2836
"2011-01-21","spring",0,1,22,0,5,1,34,"ClearOrPartlyCloudy",0.06,0.0303,0.41,0.3881
"2011-01-21","spring",0,1,23,0,5,1,27,"ClearOrPartlyCloudy",0.06,0.0455,0.38,0.3284
"2011-01-22","spring",0,1,0,0,6,0,13,"ClearOrPartlyCloudy",0.04,0.0303,0.45,0.2537
"2011-01-22","spring",0,1,1,0,6,0,12,"Misty",0.04,0,0.41,0.3881
"2011-01-22","spring",0,1,2,0,6,0,11,"Misty",0.04,0.0303,0.41,0.2537
"2011-01-22","spring",0,1,3,0,6,0,7,"Misty",0.04,0.0303,0.41,0.2836
"2011-01-22","spring",0,1,4,0,6,0,3,"Misty",0.02,0.0152,0.48,0.2985
"2011-01-22","spring",0,1,6,0,6,0,2,"Misty",0.02,0.0303,0.44,0.2239
"2011-01-22","spring",0,1,7,0,6,0,8,"ClearOrPartlyCloudy",0.02,0.0152,0.44,0.2836
"2011-01-22","spring",0,1,8,0,6,0,27,"ClearOrPartlyCloudy",0.02,0,0.44,0.3284
"2011-01-22","spring",0,1,9,0,6,0,40,"ClearOrPartlyCloudy",0.04,0.0303,0.41,0.2537
"2011-01-22","spring",0,1,10,0,6,0,53,"Misty",0.04,0.0606,0.41,0.1642
"2011-01-22","spring",0,1,11,0,6,0,63,"Misty",0.06,0.0758,0.38,0.1343
"2011-01-22","spring",0,1,12,0,6,0,70,"Misty",0.06,0.1061,0.38,0.1045
"2011-01-22","spring",0,1,13,0,6,0,84,"ClearOrPartlyCloudy",0.08,0.1667,0.35,0
"2011-01-22","spring",0,1,14,0,6,0,75,"ClearOrPartlyCloudy",0.1,0.1364,0.33,0.1045
"2011-01-22","spring",0,1,15,0,6,0,103,"ClearOrPartlyCloudy",0.12,0.1515,0.28,0
"2011-01-22","spring",0,1,16,0,6,0,83,"ClearOrPartlyCloudy",0.12,0.1364,0.28,0.194
"2011-01-22","spring",0,1,17,0,6,0,67,"ClearOrPartlyCloudy",0.12,0.197,0.28,0
"2011-01-22","spring",0,1,18,0,6,0,54,"ClearOrPartlyCloudy",0.08,0.0909,0.35,0.194
"2011-01-22","spring",0,1,19,0,6,0,59,"ClearOrPartlyCloudy",0.08,0.1061,0.35,0.1343
"2011-01-22","spring",0,1,20,0,6,0,45,"ClearOrPartlyCloudy",0.06,0.0758,0.45,0.1642
"2011-01-22","spring",0,1,21,0,6,0,39,"ClearOrPartlyCloudy",0.06,0.1061,0.41,0.0896
"2011-01-22","spring",0,1,22,0,6,0,30,"ClearOrPartlyCloudy",0.06,0.1515,0.49,0
"2011-01-22","spring",0,1,23,0,6,0,33,"ClearOrPartlyCloudy",0.04,0.0758,0.57,0.1045
"2011-01-23","spring",0,1,0,0,0,0,22,"ClearOrPartlyCloudy",0.04,0.0758,0.57,0.1045
"2011-01-23","spring",0,1,1,0,0,0,13,"ClearOrPartlyCloudy",0.04,0.0758,0.57,0.1045
"2011-01-23","spring",0,1,2,0,0,0,18,"ClearOrPartlyCloudy",0.02,0.0606,0.62,0.1343
"2011-01-23","spring",0,1,3,0,0,0,5,"ClearOrPartlyCloudy",0.02,0.0606,0.62,0.1343
"2011-01-23","spring",0,1,5,0,0,0,3,"Misty",0.04,0.0758,0.57,0.1045
"2011-01-23","spring",0,1,6,0,0,0,1,"Misty",0.04,0.0758,0.57,0.1045
"2011-01-23","spring",0,1,7,0,0,0,2,"ClearOrPartlyCloudy",0.08,0.1061,0.58,0.1642
"2011-01-23","spring",0,1,8,0,0,0,19,"ClearOrPartlyCloudy",0.06,0.0758,0.62,0.1642
"2011-01-23","spring",0,1,9,0,0,0,28,"ClearOrPartlyCloudy",0.1,0.0758,0.54,0.3582
"2011-01-23","spring",0,1,10,0,0,0,58,"ClearOrPartlyCloudy",0.14,0.1061,0.46,0.3881
"2011-01-23","spring",0,1,11,0,0,0,99,"ClearOrPartlyCloudy",0.14,0.1364,0.43,0.2239
"2011-01-23","spring",0,1,12,0,0,0,116,"ClearOrPartlyCloudy",0.16,0.1212,0.37,0.4627
